VOL_ID;VOL_NAME;VOL_CAT;VOL_TYPE
6762;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6763;Unnamed                              ;Confirmed Eruption  ;Submarine volcano? 
6764;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6765;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6766;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6767;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6768;Unnamed                              ;Confirmed Eruption  ;Submarine volcanoes
6769;Unnamed                              ;Confirmed Eruption  ;Pyroclastic cone   
6770;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6771;Unnamed                              ;Confirmed Eruption  ;Lava dome          
6772;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6773;Unnamed                              ;Confirmed Eruption  ;Scoria cone        
6774;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6775;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6776;Unnamed                              ;Confirmed Eruption  ;Volcanic field     
6777;Unnamed                              ;Confirmed Eruption  ;Cinder cone        
6778;Unnamed                              ;Confirmed Eruption  ;Cinder cone        
6779;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6780;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6781;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6782;Unnamed                              ;Confirmed Eruption  ;Volcanic field     
6783;Unnamed                              ;Confirmed Eruption  ;Unknown            
6784;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6785;Unnamed                              ;Confirmed Eruption  ;Not Volcanic       
6786;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6787;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6788;Unnamed                              ;Confirmed Eruption  ;Fissure vent       
6789;Unnamed                              ;Confirmed Eruption  ;Pyroclastic cone   
6790;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6791;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6792;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6793;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6794;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6795;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6796;Unnamed                              ;Confirmed Eruption  ;Submarine volcano? 
6797;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6798;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6799;Unnamed                              ;Confirmed Eruption  ;Submarine volcano? 
6800;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6801;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6802;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6803;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6804;Unnamed                              ;Confirmed Eruption  ;Submarine volcanoes
6805;Unnamed                              ;Confirmed Eruption  ;Pyroclastic cone   
6806;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6807;Unnamed                              ;Confirmed Eruption  ;Lava dome          
6808;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6809;Unnamed                              ;Confirmed Eruption  ;Scoria cone        
6810;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6811;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6812;Unnamed                              ;Confirmed Eruption  ;Volcanic field     
6813;Unnamed                              ;Confirmed Eruption  ;Cinder cone        
6814;Unnamed                              ;Confirmed Eruption  ;Cinder cone        
6815;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6816;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6817;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6818;Unnamed                              ;Confirmed Eruption  ;Volcanic field     
6819;Unnamed                              ;Confirmed Eruption  ;Unknown            
6820;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6821;Unnamed                              ;Confirmed Eruption  ;Not Volcanic       
6822;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6823;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6824;Unnamed                              ;Confirmed Eruption  ;Fissure vent       
6825;Unnamed                              ;Confirmed Eruption  ;Pyroclastic cone   
6826;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6827;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6828;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6829;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6830;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6831;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6832;Unnamed                              ;Confirmed Eruption  ;Submarine volcano? 
6833;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6834;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6835;Unnamed                              ;Confirmed Eruption  ;Submarine volcano? 
6836;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6837;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6838;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6839;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6840;Unnamed                              ;Confirmed Eruption  ;Submarine volcanoes
6841;Unnamed                              ;Confirmed Eruption  ;Pyroclastic cone   
6842;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6843;Unnamed                              ;Confirmed Eruption  ;Lava dome          
6844;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6845;Unnamed                              ;Confirmed Eruption  ;Scoria cone        
6846;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6847;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6848;Unnamed                              ;Confirmed Eruption  ;Volcanic field     
6849;Unnamed                              ;Confirmed Eruption  ;Cinder cone        
6850;Unnamed                              ;Confirmed Eruption  ;Cinder cone        
6851;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6852;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6853;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6854;Unnamed                              ;Confirmed Eruption  ;Volcanic field     
6855;Unnamed                              ;Confirmed Eruption  ;Unknown            
6856;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6857;Unnamed                              ;Confirmed Eruption  ;Not Volcanic       
6858;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6859;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6860;Unnamed                              ;Confirmed Eruption  ;Fissure vent       
6861;Unnamed                              ;Confirmed Eruption  ;Pyroclastic cone   
6862;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6863;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6864;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6865;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6866;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6867;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6868;Unnamed                              ;Confirmed Eruption  ;Submarine volcano? 
6869;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
6870;Unnamed                              ;Confirmed Eruption  ;Submarine volcano  
